experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,2,64,4012,10,0.0434125532861799,0.04334777034819126,0.04401266062632203,0.04402926014736295,0.04279205482453108,0.04403341002762318,10,0.043598146279091164,0.043677278517168905,0.04395467750210729,0.04396349813271728,0.04304473463534599,0.04396570329036978,10,45.87572418273557,45.790592367484294,46.352254123946224,46.44108304158463,45.49000357826822,46.463290270994236,10,2.790095768868923,2.7956789017189294,2.812527880677953,2.813470510514453,2.7547125509008765,2.813706167973578,1640202240,1326721536,13713276928
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,32,64,4012,10,0.7142733488697559,0.714424014557153,0.7181463413406164,0.7184307188633829,0.7096371380612254,0.7185018132440746,10,0.04425524209315578,0.04421298116785548,0.044706100190708795,0.044722166298075565,0.0439195705888172,0.044726182824917256,10,723.1022845091102,723.7696510041784,728.3235876056617,728.5483763727121,715.4645887234666,728.6045735644747,10,3.5023536007385703,3.4984692940488458,3.532855041488074,3.5349401232181115,3.483650573063642,3.535461393650621,1640275968,10000476672,13713276928
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,4,64,4012,10,0.0671482585836202,0.06713363085873425,0.06792999233584851,0.06798862961586565,0.06614038813859224,0.06800328893586993,10,0.043599221285521274,0.043614343008292575,0.04371657483723192,0.04371933247805351,0.04344584778069504,0.04372002188825891,10,91.74506885824476,91.71294872615861,92.02421069403945,92.05975195096963,91.49126252094139,92.06863726520217,10,2.8138991995714604,2.8141455070581287,2.8218411091715097,2.821873886436224,2.8049288177862763,2.8218820807524025,1640206336,1904552448,13713276928
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,64,64,4012,10,1.5166122330352665,1.5144104715436697,1.5334959510946646,1.534380331565626,1.4977018279023468,1.5346014266833663,10,0.04436785282626275,0.04431617739684288,0.04496050297452639,0.045032644389300706,0.04383687640259427,0.04505067974299429,10,1442.5988416282796,1444.1693450225102,1457.9079712004432,1459.5480234578872,1420.6222939389158,1459.9580365222482,10,4.31178696108982,4.30101381894201,4.365322424401529,4.368695245743729,4.273476713337004,4.369538451079279,1640751104,19254159872,26598178816
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,8,64,4012,10,0.15478612575680017,0.15529568493366241,0.1558966859942302,0.15592991001438347,0.15156679321080446,0.15593821601942182,10,0.043512223900428845,0.0434506719798914,0.04409171460669428,0.04435599384238086,0.04316240486999353,0.0444220636513025,10,183.86680031422605,184.11683045579417,185.1081542135443,185.29881834597688,180.0906878797251,185.34648437908504,10,2.896056231483817,2.892726355465129,2.9306562459794803,2.948164230040274,2.874867598991841,2.952541226055473,1640218624,3060214272,13713276928
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,1,64,4012,10,0.0434569978620857,0.04360642074607313,0.044099589949473744,0.04418446610681713,0.04187008133158088,0.04420568514615297,10,0.04348533391908166,0.043190323112029874,0.045459237238318316,0.04682939903936275,0.042339545637664816,0.04717193948962386,10,23.01428510198508,23.15333571734476,23.458201642981713,23.586505352568835,21.199043558935376,23.618581279965614,10,2.7830330347642303,2.765062154503539,2.90681449144613,2.9937973886867986,2.7104704030789435,3.0155431129969656,1648332800,1325935104,26342326272
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,16,64,4012,10,0.7756737256422639,0.7757317635696381,0.7798881467431784,0.7799880268424749,0.7687499169260263,0.7800129968672991,10,0.04355407836773093,0.04363049675400059,0.043977254250692946,0.04400915371993231,0.04290069646335074,0.04401712858724215,10,367.3831661813626,366.71647694987087,372.4680929289646,372.857073149632,363.49486014945126,372.9543182047988,10,3.5195806628093123,3.5214321268722415,3.5501896273111924,3.5525116037530826,3.4785726158879697,3.553092097863555,1648398336,10000476672,26344423424
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,2,64,4012,10,0.0744929918088019,0.07489320845343173,0.07668691938742994,0.07707903956994414,0.06940970569849014,0.07717706961557269,10,0.04404317327435055,0.04404358609416892,0.04453206923494618,0.04465333286776311,0.043471027239565814,0.04468364877596734,10,45.41238656133379,45.40963283036144,45.91084090894864,45.98829174501981,44.75910215003928,46.007654454037606,10,2.8492129080928863,2.848968026926741,2.8812190134311093,2.8886038763122635,2.812674436252564,2.8904500920325518,1648390144,1903503872,26342326272
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,32,64,4012,10,1.639063051668927,1.6374129599425942,1.653586481558159,1.653992188135162,1.6217151512391865,1.6540936147794127,10,0.04705593111141333,0.04467173010879566,0.05792783820292068,0.062198074514135004,0.044076169353155864,0.06326563359193858,10,688.3127214363086,716.3367060584796,725.6012631302161,725.9329769552057,505.80383350618166,726.0159054114532,10,4.603586711687967,4.450615083333105,5.303040288342162,5.572470882525668,4.402042489033192,5.639828531071544,1648398336,19254159872,26344423424
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,4,64,4012,10,0.16762153087183834,0.16912976605817676,0.17119214644189923,0.17129296950530262,0.15391653822734952,0.17131817527115345,10,0.04376543952920844,0.04374745990415769,0.04434818666250932,0.044521582460119606,0.04317022386997465,0.04456493140952218,10,91.40279758286285,91.43388171522253,92.50369451855633,92.62590465773076,89.75667354320937,92.65645719252437,10,2.92484422121197,2.9249755097553134,2.9612526948098092,2.9719870116282254,2.8888598359189928,2.9746705908328295,1648398336,3060214272,26342326272
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,8,64,4012,10,0.3728580157738179,0.37319053057581186,0.3751861637923867,0.37571880591101947,0.3695281823165715,0.37585196644067764,10,0.04378208836599711,0.043969927998703154,0.044511651857164755,0.044683299639469216,0.04248699542903711,0.04472621158504533,10,182.76072876662934,181.94256011088333,187.19371148439433,188.07307017467497,178.86603216523892,188.2929098472451,10,3.131129582831636,3.1432557713706046,3.1789450177457184,3.1906716405879707,3.0506523991934955,3.1936032962985337,1648398336,5373635072,26342326272
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,1,64,4012,10,0.04171260776929557,0.04182447656057775,0.04263953370973468,0.04276851242408156,0.039745839312672615,0.042800757102668285,10,0.04235775775039598,0.04222351095698301,0.04297747300745594,0.04313575481803762,0.04207925966364287,0.043175325270683046,10,23.60976892399318,23.68348794124573,23.74278294854666,23.76029791773494,23.161377331394906,23.764676660032006,10,2.7102513460442426,2.7010071964468807,2.749929482396692,2.7602628958038986,2.6928461641073227,2.7628462491557,1636274176,819087872,4049600512
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,128,64,4012,10,0.6712144832126796,0.6703132223337889,0.6750575142679736,0.6756172371422872,0.6680492800660431,0.6757571678608656,10,0.04477489016698821,0.04472203846902601,0.045181098313898674,0.04522919844532948,0.044275083697386204,0.045241223478187174,10,2858.89548566088,2862.129590249869,2890.700503247005,2890.9533456765407,2829.278038020226,2891.0165562839247,10,3.492032563732937,3.487761858617887,3.5191978914197533,3.5233591472636907,3.4625498368404806,3.524399461224675,1637974016,10000476672,13713276928
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,16,64,4012,10,0.06231902614235878,0.06204217788763344,0.06364188098814338,0.06378616790752858,0.061512290965765715,0.06382223963737488,10,0.043604798660066627,0.043690328135169924,0.04427194726165561,0.0442891444789157,0.041966168697746026,0.044293443783230725,10,367.01845596332265,366.2139321030163,376.9236098993338,380.39231255097076,361.2272750410416,381.25948821388,10,2.8094213417265563,2.814782907953486,2.851175386761315,2.8522626374522226,2.7055103052407503,2.852534450124949,1636610048,1904552448,4049600512
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,2,64,4012,10,0.040974740963429214,0.04090274847112596,0.04262509446125477,0.043093350655399265,0.03969507571309805,0.043210414703935385,10,0.043290323666518644,0.04321363324388152,0.04373828257981037,0.04396067005330845,0.04300951821699975,0.044016266921682964,10,46.20146913914199,46.28172478479306,46.46457959939509,46.49398364464118,45.437746993822756,46.50133465595271,10,2.7682651319541036,2.7629567394033074,2.797732890141196,2.811494193323888,2.7493876558728516,2.8149345191195607,1636368384,891382272,4049600512
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,32,64,4012,10,0.14421016341075302,0.14443864300847054,0.14568541964981704,0.14568927515763788,0.14110601181164384,0.1456902390345931,10,0.04468711877079119,0.04471848170746059,0.04480497179116817,0.04482814642563758,0.044367153138395336,0.04483394008425493,10,716.0954295837988,715.5879122073339,719.6586905252449,720.9351784688112,713.7449873882033,721.2543004547027,10,2.959498645970598,2.960996078327298,2.9669828014448285,2.9675129165872933,2.9388060509227216,2.9676454453729093,1636610048,3060214272,4049600512
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,4,64,4012,10,0.04276189003139734,0.0425132024101913,0.044194366713054475,0.04431816859636456,0.04181334190070629,0.04434911906719208,10,0.04435667739146286,0.04382629726185567,0.04797296259027446,0.050029277075155976,0.041726693296657194,0.05054335569637635,10,90.37906092520114,91.2694326643214,94.17496858854643,95.52451179788648,79.13997685529169,95.86189760022148,10,2.837232565693557,2.804501094855368,3.0650236270390447,3.1943403124623004,2.6731307967565954,3.226669483818114,1636552704,1037543936,4049600512
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,64,64,4012,10,0.32106287144124507,0.3210715954191983,0.3219129835721105,0.322004763064906,0.3197040450759232,0.32202770793810487,10,0.04490570855282602,0.04491630224658856,0.045028849623520814,0.04503921245246949,0.04473138042533445,0.04504180315970665,10,1425.2151765810524,1424.872690788785,1430.289889810844,1430.6683055030985,1420.9022621290817,1430.7629094261622,10,3.1501225102692842,3.1514872268307954,3.158313234290108,3.1587847461830822,3.139071818906814,3.158902624156326,1636610048,5373635072,7270825984
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,8,64,4012,10,0.0439492482226342,0.043880691984668374,0.04481737455353141,0.044952879752963776,0.043134368024766445,0.044986756052821875,10,0.04388746989757887,0.04397778675359275,0.04697327510608981,0.048193232749943575,0.038766648649932844,0.04849822216090702,10,182.8015430067009,181.91002655311905,198.99661570571018,204.88968361549493,164.95450025895101,206.36295059294113,10,2.808859851770103,2.814697590889409,3.003805262502283,3.080597912427038,2.4854332329705358,3.0997960749082267,1636610048,1326721536,4049600512
