experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,2,64,4012,10,0.0426391570828855,0.04273395845666528,0.0434808136895299,0.04364830892533064,0.04119707690551877,0.043690182734280825,10,0.04504592810121794,0.04501894811937024,0.0457103134731629,0.045987315091437525,0.04457886367740612,0.04605656549600618,10,44.40266864555838,44.42584873295604,44.819646289131285,44.855377985150525,43.424861981370086,44.864310909155336,10,2.8805326274596155,2.879157904535532,2.9230233693961054,2.940807721065357,2.8496654885821044,2.9452538089826703,1655058432,1009543680,2019557376
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,32,64,4012,10,0.6680527781136334,0.6684083198197186,0.6714659307152033,0.6714814519882202,0.6628543441183865,0.6714853323064744,10,0.04547963976593954,0.045468883962178276,0.045822224581599354,0.04594858391395223,0.045264462223424326,0.04598017374704045,10,703.6252931217101,703.7781111181375,706.6840160646243,706.9019009189133,695.9521331095384,706.9563721324855,10,3.5332700833678246,3.5303824830334634,3.557185757695697,3.5654825210152192,3.5212191459722817,3.5675567118451,1656524800,4942686720,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,4,64,4012,10,0.06344046336598694,0.06374410097487271,0.06482819514349103,0.06483795503154396,0.05952104413881898,0.0648403950035572,10,0.04472073554430926,0.044698500085533374,0.04509054372560174,0.04518885747869573,0.04444389646163299,0.045213435916969226,10,89.4464079086496,89.48846266523353,90.00024760470944,90.00093726404198,88.46927730388977,90.00110967887511,10,2.8808468026574703,2.8789192519616336,2.904195392667316,2.910459352689795,2.8623913628980517,2.912025342695415,1655123968,1271753216,2019557376
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,64,64,4012,10,1.3796068088151514,1.3789840468671173,1.396003417042084,1.3988546593720095,1.3590119476430118,1.3995674699544907,10,0.04319702690053317,0.0431362301599057,0.04368891883345824,0.04385356282785772,0.042803516411887746,0.043894723826457586,10,1481.65861957622,1483.6741559224206,1494.2238150771807,1495.0081694822074,1458.034005477076,1495.204258083464,10,4.101019503548741,4.09520744998008,4.13652791895438,4.1522991032758725,4.076518930029124,4.156241899356246,1550372864,9138039296,10546577408
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,8,64,4012,10,0.14260800457559525,0.1432369756512344,0.1444106406532228,0.14445740966126325,0.13894084887579083,0.14446910191327333,10,0.04442154304789645,0.044514356428639046,0.04474758929794743,0.044762930479787646,0.04371859318768931,0.0447667657752477,10,180.10133155300846,179.71762496301773,182.04177752442496,182.79915935632667,178.70399751825124,182.9885048143021,10,2.9411652165930717,2.9472705675289035,2.9621170319849623,2.962529673581012,2.8937317468225956,2.962632833980024,1655123968,1796172288,2019557376
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,1,64,4012,10,0.04246475254185498,0.0424772328697145,0.042811668734066194,0.04287090884055942,0.04205389507114887,0.04288571886718273,10,0.043301716079521504,0.043297192832041115,0.04362464456612038,0.043646959262560056,0.042937541062692326,0.04365253793666997,10,23.09426275576726,23.096188600149205,23.240606577914225,23.279835666247088,22.90817549831296,23.289642938330307,10,2.77047286555171,2.770041022915393,2.7908247776329516,2.792150340080261,2.7475050296634436,2.7924817306920886,1660338176,1010084352,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,128,64,4012,10,6.718326536472887,6.741327950032428,6.89296101341024,6.9021415195055305,6.421223416924477,6.904436646029353,10,0.08902216066591562,0.0890424602465438,0.08908940948257665,0.0890922294288785,0.08892872396649586,0.08909293441545396,10,1437.84481211752,1437.5164436916095,1439.3237868797537,1439.348726026839,1436.7020329930592,1439.3549608136102,10,12.32672265842557,12.350488559575751,12.504186476487668,12.514670506659895,12.023733026813716,12.517291514202952,1554857984,34310883840,39885733888
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,16,64,4012,10,0.7234449100680649,0.723653708351776,0.7259041476529091,0.7269146367069335,0.7193325301632285,0.7271672589704394,10,0.04468911678663322,0.044721874881476636,0.04480762485902579,0.04482312049672363,0.044494054538922176,0.04482699440614808,10,358.0309539033117,357.7668098330172,359.40212071974054,359.5593091689779,356.9277889798826,359.5986062812873,10,3.538859267625958,3.539934587664902,3.5476294541964304,3.5505402160855013,3.527444156818092,3.5512679065577686,1660538880,4943227392,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,2,64,4012,10,0.07017246824689209,0.07097776094451547,0.07180621607694775,0.0719207375170663,0.06539837596938014,0.07194936787709594,10,0.04445946408613097,0.04433245282797586,0.045183341208815814,0.04526181767931178,0.044056816603101435,0.045281436796935776,10,44.98799710254356,45.113679117202466,45.36728991537532,45.39019903166381,44.168209789123594,45.39592631073593,10,2.871118705673143,2.863219123566523,2.9167197258677335,2.9207067829649898,2.8458060598932207,2.9217035472393036,1660461056,1272293888,6297747456
gpu_rtx6000_ada_baseline,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,32,64,4012,10,1.5182633171323687,1.5184318406973034,1.5293907192535698,1.5297512718476356,1.5035285293124616,1.529841409996152,10,0.04575192034318451,0.045723158840297,0.04601012117687672,0.046078731753523394,0.0454327658720551,0.046095884397685055,10,699.433756724187,699.8641566736103,703.1433915652442,704.0986654164778,694.2051425659824,704.3374838792863,10,4.400634298752993,4.408086775336415,4.410184514080174,4.410338050932624,4.380557212047279,4.410376435145736,1661042688,9138579968,11330912256
