experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,eager,True,False,none,128,1,64,4012,10,0.05985084939748049,0.05966029199771583,0.06175939366221428,0.0621837392449379,0.05802939319983125,0.0622898256406188,10,0.05652355562954668,0.05631736896577336,0.05739276355561164,0.05743283755175533,0.05595599068328738,0.05744285605079125,10,17.693133713934714,17.756534496183562,17.852283565934187,17.867406695325915,17.408605155631456,17.87118747767385,10,3.6208348540589212,3.6092972222249955,3.675826977845281,3.6788124132715163,3.5832568062469363,3.6795587721280754,1726865408,756037120,773849088
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,eager,True,False,none,2048,1,64,4012,10,0.10056354738771915,0.10056264535523951,0.1009426047326997,0.10098411711398511,0.10019284393638372,0.10099449520930648,10,0.05685416189510197,0.05686723928351606,0.05725535201758797,0.05727107765204791,0.056447209524256844,0.05727500906066289,10,17.589282151655247,17.584826980357967,17.70786053853367,17.71410617524499,17.45962185603234,17.71566758442282,10,3.682375746779144,3.683379865717143,3.7077515806071464,3.7090063689462838,3.6569276587106287,3.7093200660310686,1729490944,1494403584,1981808640
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,eager,True,False,none,2048,16,64,4012,10,1.5802200397010893,1.580346448579803,1.581121912994422,1.5811887139128522,1.5793421510607004,1.5812054141424596,10,0.05791654212267271,0.05784467918177445,0.058219727165701375,0.05822605441161801,0.05764331274651109,0.05822763622309717,10,276.2627117221809,276.60280791154065,277.3921754325894,277.5336812221545,274.78360857199414,277.56905766954577,10,5.22896219342947,5.2241015115287155,5.248191105411388,5.249126971554943,5.2122423318214715,5.249360938090831,1730699264,12668070400,18087936000
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,eager,True,False,none,4096,4,64,4012,10,1.4520396053791047,1.4521350597497076,1.4526099263457581,1.4526262685423716,1.4508427917025983,1.452630354091525,10,0.059002271389204365,0.058182325713070374,0.06251796070922402,0.06278330064415637,0.05798774287252435,0.06284963562788945,10,67.85106791887496,68.74940565778802,68.98002426641425,68.98008068521557,63.643964838278315,68.9800947899159,10,5.169182702898979,5.117520859930664,5.3906986271496855,5.407209531692788,5.104078892618418,5.4113372578285635,1735430144,11808516608,18087936000
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,eager,True,False,none,512,8,64,4012,10,0.06983355628326535,0.06969234347343445,0.0704735635779798,0.07075831828638912,0.06957698985934258,0.07082950696349144,10,0.05856721889271978,0.05751809573155783,0.0628139436012134,0.06334055488197399,0.05722226031745473,0.06347220770216414,10,136.76662793219506,139.08695151212942,139.78729821498055,139.8020453775408,126.03941614161363,139.80573216818084,10,3.759568346524611,3.6932380970101804,4.0268958326429125,4.060098129585385,3.6747568640857935,4.068398703821003,1728974848,1283004928,1478492160
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,128,1,64,4012,10,0.042648786678910255,0.04259661794640124,0.04406905858777463,0.04464923950843513,0.04160373518243432,0.044794284738600254,10,0.043036504756541,0.043039515773425734,0.04341461168313843,0.04342731119510496,0.04266777814232877,0.043430486073096596,10,23.237294740668197,23.234773010137157,23.435348180422938,23.436581207355186,23.025300668220222,23.436889464088246,10,2.753948586340994,2.7551962696015835,2.7777314155129718,2.7785556444292885,2.729867408052087,2.778761701658368,1759965184,755103232,773849088
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,1,64,4012,10,0.042281743790954354,0.042196440510451794,0.04319407399743795,0.043400656394660474,0.04125287709757686,0.0434523019939661,10,0.04320596904079947,0.04324205204223593,0.043492831908432505,0.04349679203570954,0.04270864218946487,0.043497782067528794,10,23.14565728012692,23.12564173797069,23.379032103897643,23.40737827574568,22.989677920762368,23.414464818707685,10,2.7642577933613213,2.7663033057469875,2.78220115180593,2.7824778432911264,2.732500297948718,2.7825470161624253,1768808448,881068544,1080033280
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,2048,16,64,4012,10,0.3227531843353063,0.32300748536363244,0.32387028757948433,0.32408966931048777,0.3214763128198683,0.3241445147432387,10,0.0448985341330251,0.044636122161699904,0.04697677681466475,0.04826761259276065,0.0436348637772931,0.048590321537284625,10,356.63806580876155,358.45411612967496,365.728493323139,366.4891147304966,329.2836823012744,366.6792700823361,10,3.151360834715888,3.13432873156853,3.2819578538183123,3.3625512090045957,3.071738683152944,3.3826995478011668,1768841216,2845092352,3135242240
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,4096,4,64,4012,10,0.15511657637543977,0.1554063477087766,0.1574010386131704,0.15764239920303225,0.1521916831843555,0.15770273935049772,10,0.04474479446985892,0.04476830040267299,0.04493594132215967,0.04494446422224717,0.04449184615874574,0.04494659494726904,10,89.39671074334265,89.34893621877154,89.82081535938292,89.8874541077775,88.99450569487557,89.90411379487614,10,2.974038627976552,2.9771198723465204,2.9858183220261707,2.988097884361632,2.9589444929733872,2.9886677749454975,1770999808,1796794880,3135242240
operator_study,HKUSTQLAB-6000ADA::NVIDIA RTX 6000 Ada Generation,/data/main/hanxiao/SmolLM2-360M,,cuda,bfloat16,192,192,0-383,sdpa,True,False,none,512,8,64,4012,10,0.04211675394326449,0.041990181896835566,0.04337076297961175,0.04362885954789817,0.04109374899417162,0.04369338368996978,10,0.044388210104541886,0.04433960235855054,0.04500011757075313,0.045236717165107763,0.04384492625231071,0.04529586706369642,10,180.24102367441654,180.42564429992382,182.1997067282874,182.40894043053353,176.61655507665097,182.46124885609507,10,2.838573990529403,2.8354300474748015,2.877567474311218,2.892334054512903,2.803824643138796,2.8960256995633245,1767919616,1011317248,1080033280
