experiment,hardware_id,model_id,model_revision,device,dtype,num_threads,num_interop_threads,cpu_affinity,attention,use_cache,compile,quantization,context_length,batch_size,output_tokens,seed,ttft_seconds_count,ttft_seconds_mean,ttft_seconds_p50,ttft_seconds_p95,ttft_seconds_p99,ttft_seconds_min,ttft_seconds_max,tpot_seconds_count,tpot_seconds_mean,tpot_seconds_p50,tpot_seconds_p95,tpot_seconds_p99,tpot_seconds_min,tpot_seconds_max,tps_count,tps_mean,tps_p50,tps_p95,tps_p99,tps_min,tps_max,end_to_end_seconds_count,end_to_end_seconds_mean,end_to_end_seconds_p50,end_to_end_seconds_p95,end_to_end_seconds_p99,end_to_end_seconds_min,end_to_end_seconds_max,peak_rss_bytes_max,peak_cuda_allocated_bytes_max,peak_cuda_reserved_bytes_max
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,1,64,4012,10,2.169288911903277,2.145244102925062,2.4997219212353228,2.5316138068586587,1.8325216840021312,2.5395867782644928,10,0.1482014205255028,0.14763545309976928,0.15246257644538427,0.1543127515019908,0.1454785208602155,0.15477529526614245,10,6.749312407491063,6.773455261616094,6.846133090460753,6.868320197471392,6.460979436546764,6.873866974224051,10,11.505978405009955,11.415053042815998,12.096005380176939,12.180674523119814,11.09480761596933,12.201841808855534,4354256896,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,16,64,4012,10,76.0917135709431,76.10749042453244,76.84078876301646,76.95642268955709,75.3386384062469,76.98533117119223,10,1.3489673310595136,1.3524612944262722,1.3729248072992686,1.3743957529603577,1.322092656474856,1.37476348937563,10,11.862727849999285,11.830285351347577,12.068790243267316,12.095379028327539,11.638365525161456,12.102026224592596,10,161.07665542769246,160.91946191317402,162.7346505959751,162.9603782469267,159.0829954012297,163.0168101596646,21670637568,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,2,64,4012,10,4.896040223073214,4.92182129342109,5.092626329837367,5.106417104294524,4.61724263895303,5.109864797908813,10,0.10950707253955658,0.10936326129243723,0.11281617437674116,0.11297552903633683,0.10699566580089075,0.11301536770123574,10,18.269459345082005,18.287807705979567,18.672985892375632,18.68847393622581,17.696708338702607,18.692345947188354,10,11.79498579306528,11.816295796772465,12.030207857280038,12.063162211659364,11.409781099297106,12.071400800254196,5679214592,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,4,64,4012,10,15.27025153390132,15.500443949829787,16.786925197811797,17.230333023751154,13.203679404221475,17.341184980235994,10,0.16136237319544075,0.1606046129868085,0.16864016125614326,0.1690886692686509,0.1561679045728866,0.1692007962717778,10,24.804434678552884,24.90642269982996,25.51795462345639,25.594356993121796,23.640550683786515,25.613457585538146,10,25.436081045214088,25.40615067561157,27.167486342205663,27.479592272373846,23.54355068085715,27.557618754915893,7936954368,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,4096,8,64,4012,10,37.976966853998604,38.0243625221774,38.38151322137564,38.49201705235988,37.52480297675356,38.51964301010594,10,0.6330054655175893,0.6315634643644212,0.6408418449617568,0.6413159812099877,0.6245580187200436,0.6414345152720454,10,12.638991432892947,12.667002547313656,12.77483701086738,12.802213948004445,12.472044783257473,12.80905818228871,10,77.85631118160673,77.88598749833182,78.62489698936697,78.8026143009169,76.8719581561163,78.84704362880439,12585529344,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,1,64,4012,10,0.35417884644120934,0.35065782140009105,0.37504034764133387,0.38799601028673353,0.3438424249179661,0.3912349259480834,10,0.12654732758667145,0.12635460541406202,0.12858378336624435,0.12905427005666767,0.12476577773128474,0.12917189172927349,10,7.903005493667901,7.914239327474641,8.0074872183826,8.013512136704012,7.741622319009327,8.015018366284366,10,8.32666048440151,8.32936288206838,8.445826210547239,8.474502525199204,8.211577998008579,8.481671603862196,2960023552,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,16,64,4012,10,4.702221305808052,4.693600258557126,4.826055993977934,4.835713117886335,4.5781885092146695,4.838127398863435,10,0.1381793641507448,0.1382396117163201,0.1401402850003381,0.14025190091093204,0.13481192152562832,0.14027980488858052,10,115.8078120129237,115.74112905635002,117.98885845822207,118.54486431628789,114.05775772719569,118.68386578080435,10,13.407521247304976,13.432875748025253,13.602947615180163,13.66119360851124,13.171445864252746,13.675755106844008,6256340992,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,2,64,4012,10,0.5206954170484096,0.5175087412353605,0.5311066402355209,0.533025270444341,0.5135577283799648,0.533504927996546,10,0.06565453515402855,0.06574518198428292,0.06624523863041153,0.06646107884500886,0.06476022774678847,0.06651503889865819,10,30.463891652654333,30.420483923747987,30.80876633781482,30.868275398028228,30.068388038488333,30.88315266308158,10,4.6569311317522075,4.656781312543899,4.702427707426249,4.71964744437486,4.605269234161824,4.723952378612012,3507208192,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,4,64,4012,10,0.9797383088152856,0.9533060151152313,1.0803911134134978,1.0863871028181165,0.9272950007580221,1.0878861001692712,10,0.07936593222816195,0.07944412615578916,0.07996746144915326,0.08020994943160091,0.07881100657617762,0.08027057142721282,10,50.400750214861816,50.349852077300795,50.72330511581031,50.748126693999865,49.83146287462388,50.75433208854725,10,5.979792039189488,5.961872348096222,6.074092802521773,6.083491502129473,5.921031133271754,6.085841177031398,4098916352,,
cpu_epyc9654_baseline,HKUSTQLAB-6000ADA::x86_64,/data/main/hanxiao/SmolLM2-360M,,cpu,float32,96,1,0-95,sdpa,True,False,none,512,8,64,4012,10,2.2889051044825464,2.2689296195749193,2.36029440399725,2.373762364038266,2.24152156105265,2.3771293540485203,10,0.10043316881305404,0.10012735950479668,0.1035351509331829,0.10476205332441225,0.09847047335157792,0.1050687789222196,10,79.68100426671863,79.89826678062443,81.1383777902856,81.22177766975824,76.14060125246384,81.2426276396264,10,8.616194739704952,8.579001012491062,8.797253971663304,8.855746687152422,8.445161382202059,8.870369866024703,5062979584,,
